X,Y,Z,Calle,Comuna,Fecha,Hora Fin,Hora Inicio,ID,Ranking Regional,n,Largo km,Velocidad km/h
-70.5560554936566,-33.4382329318674,0, Salvador Izquierdo, La Reina, 14/03/2025, 08:05, 07:50, La Reina-85,8251.0, 0.25 hrs, 0.319 , 20.00 
-70.5692719627106,-33.4572960079713,0, Arrieta Cañas, La Reina, 14/03/2025, 18:25, 18:10, La Reina-375,8298.0, 0.25 hrs, 0.317 , 15.42 
-70.525871500021,-33.4544835000863,0, Julia Bernstein, La Reina, 14/03/2025, 08:10, 07:50, La Reina-79,8349.0, 0.33 hrs, 0.276 , 13.58 
-70.5650945,-33.4603675,0, Lynch Sur, La Reina, 14/03/2025, 13:00, 12:35, La Reina-170,8359.0, 0.42 hrs, 0.248 , 24.34 
-70.5699770021844,-33.4491745003072,0, Dr. Genaro Benavides, La Reina, 14/03/2025, 13:30, 13:05, La Reina-184,8401.5, 0.42 hrs, 0.247 , 16.05 
-70.5404755043032,-33.4291030004858,0, Av. Francisco Bilbao, La Reina, 14/03/2025, 17:00, 16:25, La Reina-304,8411.0, 0.58 hrs, 0.218 , 15.04 
-70.583400037713,-33.432415461233,0, Mariano Sánchez Fontecilla, La Reina, 14/03/2025, 17:40, 17:20, La Reina-335,8480.0, 0.33 hrs, 0.271 , 22.24 
-70.583400037713,-33.432415461233,0, Mariano Sánchez Fontecilla, La Reina, 14/03/2025, 18:25, 18:05, La Reina-373,8480.0, 0.33 hrs, 0.271 , 16.42 
-70.5676994970138,-33.4621179897365,0, Manuel Carvallo, La Reina, 14/03/2025, 07:55, 07:35, La Reina-46,8607.0, 0.33 hrs, 0.266 , 15.58 
-70.5772844947727,-33.4356914816296,0, Troncos Viejos, La Reina, 14/03/2025, 14:15, 13:50, La Reina-220,8683.0, 0.42 hrs, 0.238 , 09.83 
-70.5771339967678,-33.4350479540309,0, Troncos Viejos, La Reina, 14/03/2025, 19:20, 19:05, La Reina-403,8731.0, 0.25 hrs, 0.3 , 13.41 
-70.5529670003416,-33.4430034993326,0, Vicente Pérez Rosales, La Reina, 14/03/2025, 17:25, 17:05, La Reina-328,8814.5, 0.33 hrs, 0.258 , 24.03 
-70.5489195,-33.438591,0, Pedro Lobos, La Reina, 14/03/2025, 08:10, 07:50, La Reina-76,8846.0, 0.33 hrs, 0.257 , 12.88 
-70.544643,-33.4380885,0, Carlos Silva Vildósola, La Reina, 14/03/2025, 15:35, 15:20, La Reina-267,8949.0, 0.25 hrs, 0.293 , 18.23 
-70.5754209994947,-33.4327405030663,0, Ricardo Wagner, La Reina, 14/03/2025, 08:05, 07:45, La Reina-69,8961.5, 0.33 hrs, 0.254 , 07.37 
-70.5754209994947,-33.4327405030663,0, Ricardo Wagner, La Reina, 14/03/2025, 17:50, 17:30, La Reina-343,8961.5, 0.33 hrs, 0.254 , 06.34 
-70.5578680000623,-33.4510995000901,0, Clorinda Henríquez, La Reina, 14/03/2025, 16:35, 16:15, La Reina-296,8990.5, 0.33 hrs, 0.253 , 15.99 
-70.532898,-33.4527985,0, Quillagua, La Reina, 14/03/2025, 08:10, 07:50, La Reina-83,9023.5, 0.33 hrs, 0.252 , 23.04 
-70.578523,-33.432811,0, Las Carretas, La Reina, 14/03/2025, 18:05, 17:50, La Reina-358,9150.5, 0.25 hrs, 0.285 , 21.18 
-70.55356,-33.4448975,0, Av. Simón Bolívar, La Reina, 14/03/2025, 07:55, 07:40, La Reina-59,9174.5, 0.25 hrs, 0.284 , 20.51 
-70.5367214975824,-33.4344650294717,0, Alcázar de la Reina, La Reina, 14/03/2025, 08:00, 07:45, La Reina-70,9244.5, 0.25 hrs, 0.281 , 21.47 
-70.568319,-33.454462,0, Paula Jaraquemada, La Reina, 14/03/2025, 19:20, 19:00, La Reina-399,9332.5, 0.33 hrs, 0.241 , 20.76 
-70.5761775018388,-33.4313365000697,0, Av. Francisco Bilbao, La Reina, 14/03/2025, 11:45, 11:30, La Reina-147,9448.5, 0.25 hrs, 0.273 , 17.94 
-70.569977,-33.4491745,0, Dr. Genaro Benavides, La Reina, 14/03/2025, 08:20, 07:55, La Reina-91,9587.5, 0.42 hrs, 0.213 , 15.84 
-70.5713566111073,-33.4454765940138,0, Av. Echeñique, La Reina, 14/03/2025, 21:05, 20:50, La Reina-446,9882.0, 0.25 hrs, 0.258 , 20.78 
-70.549606007843,-33.4372844984335,0, Carlos Silva Vildósola, La Reina, 14/03/2025, 07:55, 07:40, La Reina-61,10089.5, 0.25 hrs, 0.252 , 09.22 
-70.5660335,-33.4376745,0, John Jackson, La Reina, 14/03/2025, 07:50, 07:15, La Reina-25,10613.5, 0.58 hrs, 0.158 , 11.50 
-70.5772844947727,-33.4356914816296,0, Troncos Viejos, La Reina, 14/03/2025, 15:00, 14:35, La Reina-245,11000.5, 0.42 hrs, 0.176 , 09.31 
-70.5683045,-33.45229,0, Güemes, La Reina, 14/03/2025, 14:50, 14:30, La Reina-244,11020.5, 0.33 hrs, 0.196 , 14.80 
-70.5688815,-33.4592965,0, Paula Jaraquemada, La Reina, 14/03/2025, 16:40, 16:20, La Reina-298,11255.0, 0.33 hrs, 0.189 , 16.39 
-70.5809830098995,-33.4332614935401,0, Las Luciérnagas, La Reina, 14/03/2025, 18:05, 17:50, La Reina-357,12159.0, 0.25 hrs, 0.19 , 03.61 
-70.5660335,-33.4376745,0, John Jackson, La Reina, 14/03/2025, 16:25, 16:05, La Reina-289,12232.5, 0.33 hrs, 0.158 , 13.00 
-70.5529745003486,-33.4415330008127,0, Vicente Pérez Rosales, La Reina, 14/03/2025, 12:25, 12:10, La Reina-166,12405.0, 0.25 hrs, 0.183 , 17.14 
-70.5291118749361,-33.4507199999578,0, Tala, La Reina, 14/03/2025, 08:05, 07:50, La Reina-81,12908.0, 0.25 hrs, 0.167 , 14.92 
-70.5209735027044,-33.4405455153915,0, Julia Bernstein, La Reina, 14/03/2025, 20:50, 20:35, La Reina-440,13033.5, 0.25 hrs, 0.162 , 16.52 
-70.5641415,-33.4543235,0, Eduardo Alert, La Reina, 14/03/2025, 19:20, 19:05, La Reina-404,13393.5, 0.25 hrs, 0.15 , 13.70 
-70.9012684797914,-33.6085929844399,0, Alcalde Luis Araya Cereceda, Peñaflor, 14/03/2025, 14:30, 12:35, Peñaflor-74,861.0, 1.92 hrs, 0.839 , 24.42 
-70.8939319999858,-33.6176164999678,0, Av. Central, Peñaflor, 14/03/2025, 08:45, 07:45, Peñaflor-22,1021.0, 1.0 hrs, 0.981 , 11.67 
-70.8978290110515,-33.6108815069423,0, Lo Márquez, Peñaflor, 14/03/2025, 09:15, 08:00, Peñaflor-37,1845.0, 1.25 hrs, 0.61 , 22.77 
-70.8732590000712,-33.6260020000078,0, Av. Berlín, Peñaflor, 14/03/2025, 08:40, 07:45, Peñaflor-26,2040.0, 0.92 hrs, 0.626 , 24.66 
-70.847612999971,-33.595866000017,0, Av. Pajaritos, Peñaflor, 14/03/2025, 08:45, 07:55, Peñaflor-33,3486.0, 0.83 hrs, 0.45 , 20.27 
-70.8757075004566,-33.6016305008251,0, Av. Francisco Bilbao, Peñaflor, 14/03/2025, 08:20, 08:00, Peñaflor-35,3490.0, 0.33 hrs, 0.657 , 24.17 
-70.8808480013039,-33.6106365023008,0, Av. Francisco Bilbao, Peñaflor, 14/03/2025, 18:40, 18:00, Peñaflor-160,3515.0, 0.67 hrs, 0.48 , 16.02 
-70.8600864981572,-33.6089454978194,0, Concejal Eduardo Yáñez, Peñaflor, 14/03/2025, 17:35, 16:30, Peñaflor-131,3689.0, 1.08 hrs, 0.407 , 19.82 
-70.8600864981572,-33.6089454978194,0, Concejal Eduardo Yáñez, Peñaflor, 14/03/2025, 07:50, 06:50, Peñaflor-10,3787.0, 1.0 hrs, 0.407 , 17.78 
-70.8810745000451,-33.6114335003314,0, Av. Francisco Bilbao, Peñaflor, 14/03/2025, 14:25, 13:40, Peñaflor-98,4276.0, 0.75 hrs, 0.401 , 20.30 
-70.883662000402,-33.6083944943921,0, Santa Rosa, Peñaflor, 14/03/2025, 21:15, 20:55, Peñaflor-192,4282.5, 0.33 hrs, 0.55 , 23.85 
-70.8551778047308,-33.6098055002264,0, Av. Manuel Castillo, Peñaflor, 14/03/2025, 08:10, 07:35, Peñaflor-17,4442.0, 0.58 hrs, 0.422 , 20.17 
-70.8808480013039,-33.6106365023008,0, Av. Francisco Bilbao, Peñaflor, 14/03/2025, 19:45, 19:15, Peñaflor-178,4492.0, 0.5 hrs, 0.438 , 23.02 
-70.8550514999997,-33.6098065,0, Av. Manuel Castillo, Peñaflor, 14/03/2025, 19:05, 18:25, Peñaflor-164,4872.0, 0.67 hrs, 0.374 , 24.36 
-70.8989630132901,-33.6058774724491,0, Emilia Lascar, Peñaflor, 14/03/2025, 14:25, 13:20, Peñaflor-91,4975.0, 1.08 hrs, 0.321 , 14.87 
-70.8790445036892,-33.6074890065636,0, Av. Francisco Bilbao, Peñaflor, 14/03/2025, 18:30, 18:00, Peñaflor-159,5332.0, 0.5 hrs, 0.379 , 18.28 
-70.8976484912384,-33.6031734861987,0, Concordia, Peñaflor, 14/03/2025, 14:00, 13:30, Peñaflor-93,5652.5, 0.5 hrs, 0.357 , 15.93 
-70.9056979993001,-33.612369998032,0, Av. Peñaflor, Peñaflor, 14/03/2025, 16:10, 15:50, Peñaflor-121,5807.0, 0.33 hrs, 0.416 , 20.90 
-70.907796,-33.623995,0, Av. Las Palmeras, Peñaflor, 14/03/2025, 08:10, 07:25, Peñaflor-15,7564.0, 0.75 hrs, 0.225 , 17.95 
-70.902854,-33.6081665,0, Benjamin Labbé, Peñaflor, 14/03/2025, 08:35, 08:00, Peñaflor-36,7730.5, 0.58 hrs, 0.238 , 22.19 
-70.8810190130523,-33.6110265950371,0, Av. Francisco Bilbao, Peñaflor, 14/03/2025, 08:45, 08:20, Peñaflor-44,7974.0, 0.42 hrs, 0.261 , 20.82 
-70.891584,-33.6121995,0, Av. Central, Peñaflor, 14/03/2025, 19:35, 19:15, Peñaflor-176,8737.0, 0.33 hrs, 0.261 , 18.45 
-70.9028479944169,-33.609327502129,0, Arturo Prat, Peñaflor, 14/03/2025, 14:15, 13:50, Peñaflor-102,8752.5, 0.42 hrs, 0.236 , 18.61 
-70.8952779997096,-33.6018460001055,0, Esmeralda, Peñaflor, 14/03/2025, 14:25, 13:20, Peñaflor-90,8863.0, 1.08 hrs, 0.17 , 09.64 
-70.8655190239639,-33.621785995547,0, San Javier, Peñaflor, 14/03/2025, 19:15, 18:55, Peñaflor-169,9272.0, 0.33 hrs, 0.243 , 21.89 
-70.8655190239639,-33.621785995547,0, San Javier, Peñaflor, 14/03/2025, 08:20, 08:00, Peñaflor-34,9272.0, 0.33 hrs, 0.243 , 13.47 
-70.8761305030594,-33.6041419996017,0, Malloquito, Peñaflor, 14/03/2025, 13:35, 13:20, Peñaflor-88,9597.5, 0.25 hrs, 0.267 , 11.26 
-70.9028479944169,-33.609327502129,0, Arturo Prat, Peñaflor, 14/03/2025, 08:20, 08:05, Peñaflor-39,10056.0, 0.25 hrs, 0.253 , 16.11 
-70.8761305,-33.604142,0, Malloquito, Peñaflor, 14/03/2025, 08:15, 07:45, Peñaflor-25,10477.5, 0.5 hrs, 0.175 , 11.76 
-70.8663148184756,-33.6201240009775,0, Av. Las Palmeras, Peñaflor, 14/03/2025, 16:45, 16:30, Peñaflor-133,10997.0, 0.25 hrs, 0.222 , 16.46 
-70.9093733306158,-33.6299639973954,0, Av. Berlín, Peñaflor, 14/03/2025, 08:15, 07:50, Peñaflor-30,11460.0, 0.42 hrs, 0.161 , 12.91 
-70.8663148184756,-33.6201240009775,0, Av. Las Palmeras, Peñaflor, 14/03/2025, 17:40, 17:25, Peñaflor-150,12328.5, 0.25 hrs, 0.185 , 14.39 
-70.8663148184756,-33.6201240009775,0, Av. Las Palmeras, Peñaflor, 14/03/2025, 07:35, 07:20, Peñaflor-14,12328.5, 0.25 hrs, 0.185 , 17.05 
-70.8777474990491,-33.60517399827,0, Av. Francisco Bilbao, Peñaflor, 14/03/2025, 19:05, 18:50, Peñaflor-168,13099.5, 0.25 hrs, 0.159 , 12.78 
-70.9279455000334,-33.6658519999489,0, Francisco Chacón, Talagante, 14/03/2025, 14:35, 11:55, Talagante-97,606.0, 2.67 hrs, 0.924 , 17.68 
-70.9220405,-33.6725775,0, , Talagante, 14/03/2025, 08:40, 07:30, Talagante-23,1117.0, 1.17 hrs, 0.847 , 17.43 
-70.9219815102846,-33.6733340092936,0, Caletera Ruta 78, Talagante, 14/03/2025, 08:40, 07:30, Talagante-21,1194.0, 1.17 hrs, 0.808 , 22.88 
-70.9323944987624,-33.6659450022083,0, Libertad, Talagante, 14/03/2025, 14:25, 12:20, Talagante-103,1256.0, 2.08 hrs, 0.684 , 16.34 
-70.9271524994887,-33.6638610008292,0, José Leyan, Talagante, 14/03/2025, 14:15, 12:45, Talagante-109,1966.0, 1.5 hrs, 0.566 , 24.35 
-70.925093,-33.6691075,0, Av. Tala Canta Ilabe, Talagante, 14/03/2025, 14:35, 13:25, Talagante-119,2666.5, 1.17 hrs, 0.501 , 13.21 
-70.930298,-33.6632305,0, Enrique Alcalde, Talagante, 14/03/2025, 14:20, 13:40, Talagante-122,3053.0, 0.67 hrs, 0.533 , 23.84 
-70.925093,-33.6691075,0, Av. Tala Canta Ilabe, Talagante, 14/03/2025, 08:30, 07:50, Talagante-39,3344.0, 0.67 hrs, 0.501 , 18.36 
-70.9692014981482,-33.6885141907826,0, Santa Adriana, Talagante, 14/03/2025, 17:25, 16:40, Talagante-163,3447.0, 0.75 hrs, 0.468 , 22.14 
-70.9317835001325,-33.6644509997679,0, República, Talagante, 14/03/2025, 14:25, 13:05, Talagante-113,3654.0, 1.33 hrs, 0.392 , 18.03 
-70.941274579595,-33.6691600045169,0, Costanera Río Mapocho Sur, Talagante, 14/03/2025, 08:25, 07:35, Talagante-28,4052.0, 0.83 hrs, 0.406 , 13.58 
-70.9312489993007,-33.6678770011695,0, Libertad, Talagante, 14/03/2025, 08:50, 08:10, Talagante-43,4088.0, 0.67 hrs, 0.429 , 17.61 
-70.9230015073791,-33.6732325041699,0, Salida 21 de Mayo > Talagante / Isla de Maipo, Talagante, 14/03/2025, 08:00, 07:30, Talagante-19,4354.0, 0.5 hrs, 0.449 , 24.06 
-70.9271524994887,-33.6638610008292,0, José Leyan, Talagante, 14/03/2025, 12:30, 12:05, Talagante-100,4783.0, 0.42 hrs, 0.449 , 22.98 
-70.9168179994867,-33.6609055009178,0, Darwin Vargas, Talagante, 14/03/2025, 14:35, 13:15, Talagante-117,5190.0, 1.33 hrs, 0.296 , 14.39 
-70.929365,-33.6635145,0, Francisco Chacón, Talagante, 14/03/2025, 19:00, 18:40, Talagante-191,6265.0, 0.33 hrs, 0.38 , 19.64 
-70.9692114981058,-33.6874616907175,0, Santa Adriana, Talagante, 14/03/2025, 15:15, 14:05, Talagante-129,6616.5, 1.17 hrs, 0.234 , 19.20 
-70.9252384470633,-33.6759529893609,0, Salida Guzmán > Talagante / Isla de Maipo, Talagante, 14/03/2025, 08:05, 07:40, Talagante-30,6873.5, 0.42 hrs, 0.31 , 20.42 
-70.929365,-33.6635145,0, Francisco Chacón, Talagante, 14/03/2025, 16:55, 16:35, Talagante-162,7392.5, 0.33 hrs, 0.316 , 22.65 
-70.925093,-33.6691075,0, Av. Tala Canta Ilabe, Talagante, 14/03/2025, 17:05, 16:45, Talagante-165,7518.0, 0.33 hrs, 0.31 , 22.60 
-70.9252410029546,-33.6620959956058,0, Balmaceda, Talagante, 14/03/2025, 19:20, 19:05, Talagante-200,7670.5, 0.25 hrs, 0.346 , 24.10 
-70.9312489993007,-33.6678770011695,0, Libertad, Talagante, 14/03/2025, 07:55, 07:35, Talagante-26,8033.0, 0.33 hrs, 0.288 , 20.44 
-70.9692114981058,-33.6874616907175,0, Santa Adriana, Talagante, 14/03/2025, 16:35, 16:05, Talagante-158,8254.5, 0.5 hrs, 0.234 , 18.59 
-70.929365,-33.6635145,0, Francisco Chacón, Talagante, 14/03/2025, 15:20, 14:55, Talagante-140,8284.5, 0.42 hrs, 0.251 , 16.18 
-70.932886,-33.665105,0, Libertad, Talagante, 14/03/2025, 18:30, 18:10, Talagante-183,8923.5, 0.33 hrs, 0.255 , 16.58 
-70.9146760020146,-33.6573169964637,0, Volcán Llaima, Talagante, 14/03/2025, 08:10, 07:40, Talagante-34,8959.0, 0.5 hrs, 0.215 , 13.63 
-70.9312489993007,-33.6678770011695,0, Libertad, Talagante, 14/03/2025, 14:25, 14:10, Talagante-132,9071.5, 0.25 hrs, 0.288 , 11.37 
-70.932886,-33.665105,0, Libertad, Talagante, 14/03/2025, 10:25, 10:10, Talagante-68,9983.5, 0.25 hrs, 0.255 , 16.57 
-70.9692114981058,-33.6874616907175,0, Santa Adriana, Talagante, 14/03/2025, 12:50, 12:35, Talagante-106,10606.0, 0.25 hrs, 0.234 , 19.38 
-70.8463335,-33.671838,0, Ruta G-374 / Camino El Oliveto, Talagante, 14/03/2025, 20:00, 19:40, Talagante-208,11405.0, 0.33 hrs, 0.185 , 13.81 
-70.913916447979,-33.655785466507,0, San Martín, Talagante, 14/03/2025, 07:55, 07:40, Talagante-33,11679.0, 0.25 hrs, 0.203 , 16.57 
-70.9317835,-33.664451,0, República, Talagante, 14/03/2025, 19:20, 19:05, Talagante-202,12841.5, 0.25 hrs, 0.169 , 14.03 
-70.7531632422339,-33.4114439963305,0, Calle de servicio Sur, Renca, 14/03/2025, 18:20, 15:50, Renca-230,270.0, 2.5 hrs, 1.27 , 22.75 
-70.6878849990042,-33.4163790002968,0, Av. Jorge Hirmas, Renca, 14/03/2025, 18:55, 14:10, Renca-189,475.0, 4.75 hrs, 0.933 , 12.63 
-70.679971,-33.4102595,0, Av. Presidente Eduardo Frei Montalva, Renca, 14/03/2025, 19:10, 14:20, Renca-190,710.0, 4.83 hrs, 0.807 , 20.86 
-70.6941045037978,-33.408766990379,0, Av. Apóstol Santiago, Renca, 14/03/2025, 09:30, 08:40, Renca-92,939.0, 0.83 hrs, 1.271 , 18.11 
-70.7266209984577,-33.4075470012884,0, Av. Condell, Renca, 14/03/2025, 08:10, 07:20, Renca-34,1029.0, 0.83 hrs, 1.14 , 24.57 
-70.687047,-33.402621,0, Av. Dorsal, Renca, 14/03/2025, 09:00, 07:15, Renca-25,1293.0, 1.75 hrs, 0.694 , 24.75 
-70.7657885002241,-33.3956324999146,0, Miraflores, Renca, 14/03/2025, 08:15, 07:30, Renca-40,1660.0, 0.75 hrs, 0.783 , 17.39 
-70.6833625011893,-33.4009944979164,0, Av. Presidente Eduardo Frei Montalva, Renca, 14/03/2025, 18:30, 16:40, Renca-263,2023.0, 1.83 hrs, 0.54 , 24.87 
-70.6915295,-33.3897185,0, Camino Lo Ruiz, Renca, 14/03/2025, 17:10, 16:05, Renca-238,2546.5, 1.08 hrs, 0.523 , 18.38 
-70.682891,-33.4017865,0, Av. Presidente Eduardo Frei Montalva, Renca, 14/03/2025, 09:10, 07:45, Renca-55,2829.0, 1.42 hrs, 0.46 , 21.20 
-70.708457041834,-33.4069253263049,0, Av. Salvador Allende, Renca, 14/03/2025, 08:35, 07:15, Renca-30,3654.0, 1.33 hrs, 0.392 , 16.80 
-70.7360029972892,-33.4046079696064,0, Esmeralda, Renca, 14/03/2025, 16:10, 15:15, Renca-206,4169.5, 0.92 hrs, 0.389 , 16.54 
-70.690596976465,-33.4170385331301,0, Av. Apóstol Santiago, Renca, 14/03/2025, 09:50, 09:30, Renca-102,4342.0, 0.33 hrs, 0.544 , 23.74 
-70.7577049994031,-33.3878635003618,0, Camino Lo Boza, Renca, 14/03/2025, 08:55, 08:35, Renca-90,4447.0, 0.33 hrs, 0.532 , 23.98 
-70.691266527792,-33.4153344876401,0, Av. Jorge Hirmas, Renca, 14/03/2025, 13:25, 12:45, Renca-159,4472.0, 0.67 hrs, 0.401 , 19.06 
-70.7226975195644,-33.410436009387,0, Salida 24 > Carrascal, Renca, 14/03/2025, 19:45, 18:25, Renca-311,4629.5, 1.33 hrs, 0.328 , 21.28 
-70.7667895,-33.3952515,0, Miraflores, Renca, 14/03/2025, 08:45, 08:20, Renca-81,4891.0, 0.42 hrs, 0.44 , 24.36 
-70.7263160019605,-33.4047675001492,0, Av. Arturo Prat, Renca, 14/03/2025, 08:30, 08:10, Renca-71,4904.0, 0.33 hrs, 0.487 , 23.59 
-70.7226975195644,-33.410436009387,0, Salida 24 > Carrascal, Renca, 14/03/2025, 08:15, 07:20, Renca-36,5077.0, 0.92 hrs, 0.328 , 24.72 
-70.721049,-33.4017855,0, Manuel Rodríguez, Renca, 14/03/2025, 08:10, 07:55, Renca-62,5460.0, 0.25 hrs, 0.503 , 23.65 
-70.7618219639385,-33.3983244681406,0, Av. Ventisquero, Renca, 14/03/2025, 08:00, 07:20, Renca-32,5528.5, 0.67 hrs, 0.33 , 15.02 
-70.6800644998919,-33.4215580000371,0, Los Gobelinos, Renca, 14/03/2025, 09:10, 08:55, Renca-95,5812.0, 0.25 hrs, 0.471 , 14.45 
-70.691266527792,-33.4153344876401,0, Av. Jorge Hirmas, Renca, 14/03/2025, 12:30, 11:50, Renca-141,6022.0, 0.67 hrs, 0.304 , 18.41 
-70.744737015754,-33.4057869967038,0, Av. José Miguel Infante, Renca, 14/03/2025, 09:00, 08:10, Renca-73,6115.0, 0.83 hrs, 0.281 , 16.88 
-70.704513,-33.4042935,0, Blanco Encalada, Renca, 14/03/2025, 12:05, 11:35, Renca-131,6136.5, 0.5 hrs, 0.327 , 23.06 
-70.704513,-33.4042935,0, Blanco Encalada, Renca, 14/03/2025, 08:55, 08:25, Renca-84,6136.5, 0.5 hrs, 0.327 , 20.85 
-70.744737015754,-33.4057869967038,0, Av. José Miguel Infante, Renca, 14/03/2025, 19:35, 19:00, Renca-321,6140.5, 0.58 hrs, 0.31 , 20.96 
-70.758544,-33.387356,0, Camino Lo Boza, Renca, 14/03/2025, 11:05, 10:50, Renca-122,6325.5, 0.25 hrs, 0.429 , 24.94 
-70.6935535025771,-33.3990770060974,0, Colón, Renca, 14/03/2025, 17:00, 16:25, Renca-256,6629.0, 0.58 hrs, 0.285 , 16.27 
-70.70475,-33.405114,0, Av. Domingo Santa María, Renca, 14/03/2025, 08:05, 07:40, Renca-48,6929.5, 0.42 hrs, 0.308 , 20.62 
-70.744737015754,-33.4057869967038,0, Av. José Miguel Infante, Renca, 14/03/2025, 16:50, 16:25, Renca-253,7534.0, 0.42 hrs, 0.281 , 16.01 
-70.7067607072593,-33.4073930000049,0, Salida 23 > Dorsal, Renca, 14/03/2025, 08:15, 07:45, Renca-56,7739.5, 0.5 hrs, 0.252 , 21.12 
-70.744737015754,-33.4057869967038,0, Av. José Miguel Infante, Renca, 14/03/2025, 17:50, 17:30, Renca-288,8216.0, 0.33 hrs, 0.281 , 20.79 
-70.6802330012217,-33.4135784996063,0, Av. Domingo Santa María, Renca, 14/03/2025, 15:55, 14:50, Renca-196,8318.0, 1.08 hrs, 0.185 , 15.27 
-70.6802840019553,-33.4147770035777,0, Pedro Nolasco Vidal, Renca, 14/03/2025, 09:20, 07:45, Renca-59,8397.5, 1.58 hrs, 0.168 , 10.95 
-70.7380130057324,-33.409513499282,0, Topocalma, Renca, 14/03/2025, 15:40, 15:20, Renca-208,8511.5, 0.33 hrs, 0.27 , 20.22 
-70.7304019991917,-33.4019440000902,0, Av. José Manuel Balmaceda, Renca, 14/03/2025, 08:35, 08:00, Renca-66,8726.0, 0.58 hrs, 0.21 , 10.47 
-70.695846505823,-33.4105304980229,0, Gabriela Mistral, Renca, 14/03/2025, 17:15, 16:50, Renca-265,8811.5, 0.42 hrs, 0.234 , 16.52 
-70.744452996926,-33.4115070006527,0, Salida 26 > Petersen, Renca, 14/03/2025, 08:05, 07:45, Renca-57,8846.0, 0.33 hrs, 0.257 , 18.32 
-70.6802330012217,-33.4135784996063,0, Av. Domingo Santa María, Renca, 14/03/2025, 17:10, 16:20, Renca-251,8852.0, 0.83 hrs, 0.185 , 12.62 
-70.7618219639385,-33.3983244681406,0, Av. Ventisquero, Renca, 14/03/2025, 09:05, 08:30, Renca-88,9029.0, 0.58 hrs, 0.202 , 14.70 
-70.744737015754,-33.4057869967038,0, Av. José Miguel Infante, Renca, 14/03/2025, 18:40, 18:25, Renca-310,9244.5, 0.25 hrs, 0.281 , 18.81 
-70.737989,-33.40333,0, Pasaje Chorrillos, Renca, 14/03/2025, 20:50, 20:35, Renca-333,9822.0, 0.25 hrs, 0.26 , 13.90 
-70.744737,-33.405787,0, Av. José Miguel Infante, Renca, 14/03/2025, 20:55, 20:40, Renca-336,9943.0, 0.25 hrs, 0.256 , 21.52 
-70.680233,-33.4135785,0, Av. Domingo Santa María, Renca, 14/03/2025, 14:20, 13:40, Renca-179,10080.5, 0.67 hrs, 0.165 , 13.61 
-70.680233,-33.4135785,0, Av. Domingo Santa María, Renca, 14/03/2025, 08:00, 07:25, Renca-37,10390.0, 0.58 hrs, 0.165 , 14.12 
-70.7618219639385,-33.3983244681406,0, Av. Ventisquero, Renca, 14/03/2025, 17:40, 17:10, Renca-274,10446.5, 0.5 hrs, 0.176 , 12.22 
-70.722555,-33.4116785,0, Av. Carrascal, Renca, 14/03/2025, 15:20, 15:05, Renca-204,10565.0, 0.25 hrs, 0.235 , 19.26 
-70.680233,-33.4135785,0, Av. Domingo Santa María, Renca, 14/03/2025, 13:25, 13:00, Renca-165,11346.0, 0.42 hrs, 0.165 , 11.69 
-70.7385120065684,-33.4010125100708,0, Barros Arana, Renca, 14/03/2025, 08:35, 08:20, Renca-83,11425.0, 0.25 hrs, 0.211 , 14.70 
-70.692763,-33.4084015,0, Los Acacios, Renca, 14/03/2025, 17:40, 17:15, Renca-281,11486.0, 0.42 hrs, 0.16 , 13.26 
-70.7618219639385,-33.3983244681406,0, Av. Ventisquero, Renca, 14/03/2025, 09:45, 09:30, Renca-103,11714.5, 0.25 hrs, 0.202 , 17.31 
-70.7618219639385,-33.3983244681406,0, Av. Ventisquero, Renca, 14/03/2025, 16:30, 16:15, Renca-246,12624.0, 0.25 hrs, 0.176 , 12.86 
-70.680233,-33.4135785,0, Av. Domingo Santa María, Renca, 14/03/2025, 12:30, 12:15, Renca-150,12961.0, 0.25 hrs, 0.165 , 11.96 
-70.680233,-33.4135785,0, Av. Domingo Santa María, Renca, 14/03/2025, 11:55, 11:40, Renca-137,12961.0, 0.25 hrs, 0.165 , 14.73 
-70.6976345,-33.406781,0, Rosario, Renca, 14/03/2025, 16:00, 15:45, Renca-229,13356.5, 0.25 hrs, 0.151 , 08.97 
-70.7344642724164,-33.4137395399331,0, Av. Costanera Sur, Cerro Navia, 14/03/2025, 20:30, 15:45, Cerro Navia-119,194.0, 4.75 hrs, 1.209 , 24.21 
-70.7241454799869,-33.4136204900567,0, Av. Costanera Sur, Cerro Navia, 14/03/2025, 15:30, 13:45, Cerro Navia-98,1819.0, 1.75 hrs, 0.577 , 19.16 
-70.7398169998416,-33.4245240006354,0, Huelén, Cerro Navia, 14/03/2025, 15:15, 13:00, Cerro Navia-78,1890.0, 2.25 hrs, 0.549 , 24.51 
-70.7241454799869,-33.4136204900567,0, Av. Costanera Sur, Cerro Navia, 14/03/2025, 07:20, 06:45, Cerro Navia-10,1908.0, 0.58 hrs, 0.805 , 23.87 
-70.7398169998416,-33.4245240006354,0, Huelén, Cerro Navia, 14/03/2025, 17:15, 15:30, Cerro Navia-116,1984.0, 1.75 hrs, 0.549 , 22.21 
-70.7241454799869,-33.4136204900567,0, Av. Costanera Sur, Cerro Navia, 14/03/2025, 08:35, 07:35, Cerro Navia-15,2051.0, 1.0 hrs, 0.605 , 22.72 
